Serial_Num,year,name,max_wind_kt,track,saffir
1995271N19273,1995,OPAL,130,"{""coordinates"": [[19.1, -87.3], [19.4, -87.5], [19.4, -87.9], [19.3, -88.2], [19.3, -88.4], [19.4, -88.4], [19.5, -88.4], [19.6, -88.3], [19.8, -88.2], [20.1, -88.2], [20.6, -88.3], [21.1, -88.5], [21.4, -89.1], [21.3, -89.9], [21.1, -90.7], [20.9, -91.2], [20.8, -91.6], [20.7, -91.9], [20.8, -92.1], [21.0, -92.3], [21.2, -92.3], [21.7, -92.2], [22.2, -92.0], [22.8, -91.6], [23.5, -91.0], [24.5, -90.1], [25.9, -89.4], [26.6, -88.8], [27.3, -88.5], [29.0, -87.7], [30.3, -87.1], [31.0, -86.8], [33.2, -86.2], [35.4, -85.7], [38.5, -83.5], [40.5, -82.3], [42.0, -80.5], [43.3, -78.4], [44.5, -76.5]], ""type"": ""LineString""}",4
1995281N14278,1995,ROXANNE,100,"{""coordinates"": [[14.0, -82.1], [14.2, -82.7], [14.8, -83.0], [15.0, -83.2], [15.7, -83.2], [16.5, -83.1], [17.2, -83.0], [17.9, -82.9], [18.4, -82.9], [18.9, -83.7], [19.2, -84.3], [19.4, -85.0], [19.9, -86.0], [20.0, -86.7], [20.0, -87.0], [20.0, -87.6], [20.0, -88.1], [19.9, -89.1], [19.7, -90.0], [19.5, -90.8], [19.5, -91.5], [19.5, -92.2], [19.7, -92.6], [20.1, -92.8], [20.5, -93.1], [21.0, -93.6], [21.4, -93.9], [21.8, -93.9], [22.2, -93.9], [22.3, -93.8], [22.3, -93.3], [21.8, -92.9], [21.4, -92.4], [21.0, -91.9], [20.6, -91.6], [20.4, -91.5], [20.3, -91.7], [20.3, -92.0], [20.4, -92.2], [20.6, -92.4], [20.9, -92.6], [21.2, -92.9], [21.3, -93.1], [21.5, -93.3], [21.8, -93.6], [22.2, -94.2], [22.3, -94.7], [22.3, -95.1], [22.4, -95.4], [22.3, -95.5], [22.3, -95.6], [22.4, -95.6], [22.0, -95.5], [21.5, -95.5], [20.5, -95.5], [19.5, -96.0]], ""type"": ""LineString""}",3
1996187N10326,1996,BERTHA,100,"{""coordinates"": [[9.8, -34.0], [10.2, -36.3], [11.0, -39.0], [12.0, -41.2], [12.7, -43.9], [13.1, -46.6], [13.7, -48.7], [14.2, -51.0], [14.9, -52.9], [15.6, -54.8], [16.4, -56.9], [16.5, -58.4], [17.0, -60.1], [17.5, -61.8], [18.0, -63.5], [18.6, -64.9], [19.4, -66.1], [20.3, -67.7], [21.4, -69.4], [22.5, -71.1], [23.6, -72.6], [24.5, -74.0], [25.4, -75.3], [26.4, -75.8], [27.5, -76.4], [28.3, -76.8], [29.2, -77.5], [30.0, -78.0], [30.7, -78.3], [31.2, -78.6], [32.2, -78.4], [33.6, -78.1], [34.3, -77.8], [35.0, -77.6], [36.7, -77.0], [38.3, -76.1], [40.2, -74.5], [42.1, -71.9], [44.1, -69.0], [46.0, -66.0], [47.0, -62.0], [48.0, -57.0], [49.0, -52.0], [51.0, -47.0], [54.0, -44.0], [57.5, -42.5], [58.5, -42.5], [59.5, -42.0], [59.8, -41.0], [60.0, -40.0], [60.5, -39.0]], ""type"": ""LineString""}",3
1996233N12340,1996,EDOUARD,125,"{""coordinates"": [[12.4, -19.9], [12.4, -20.7], [12.4, -21.6], [12.5, -22.6], [12.6, -23.8], [12.6, -25.3], [12.8, -26.7], [12.9, -27.9], [13.0, -29.2], [13.1, -30.3], [13.2, -31.6], [13.4, -32.9], [13.5, -34.4], [13.7, -35.8], [13.8, -37.0], [13.9, -38.3], [14.0, -39.8], [14.1, -41.1], [14.1, -42.4], [14.4, -43.6], [14.6, -44.7], [15.0, -45.8], [15.4, -47.0], [15.9, -48.3], [16.5, -49.6], [17.0, -50.9], [17.5, -52.0], [17.9, -53.2], [18.4, -54.5], [18.9, -55.6], [19.5, -56.9], [20.0, -58.1], [20.4, -59.3], [20.9, -60.4], [21.3, -61.7], [21.9, -63.2], [22.3, -64.6], [22.9, -65.9], [23.4, -67.1], [24.0, -68.1], [24.7, -69.0], [25.5, -69.5], [26.4, -69.9], [27.4, -70.2], [28.5, -70.5], [29.5, -70.5], [30.4, -70.6], [31.6, -70.3], [32.7, -70.1], [34.0, -70.1], [35.2, -70.1], [36.5, -70.2], [37.5, -70.0], [38.7, -69.5], [39.8, -69.4], [40.5, -68.3], [41.3, -67.3], [42.0, -66.8], [42.2, -66.0], [42.5, -65.0], [42.7, -63.0], [43.2, -59.8], [43.3, -57.5], [43.4, -55.5], [43.5, -53.5], [43.5, -51.5], [43.5, -50.0], [43.5, -48.5], [43.7, -47.5], [44.5, -46.0], [46.0, -44.0], [48.0, -43.0], [50.0, -41.0]], ""type"": ""LineString""}",4
1996237N14339,1996,FRAN,105,"{""coordinates"": [[14.0, -21.0], [14.1, -22.8], [14.2, -24.8], [14.2, -26.6], [14.1, -28.2], [14.1, -29.6], [14.1, -30.8], [14.3, -32.0], [14.6, -33.4], [14.7, -35.1], [14.9, -37.0], [15.1, -38.6], [15.3, -40.0], [15.2, -41.4], [14.9, -42.7], [14.7, -43.8], [14.6, -44.9], [14.6, -46.1], [14.6, -47.5], [15.0, -49.1], [15.5, -50.7], [15.9, -52.3], [16.4, -53.7], [17.0, -55.0], [17.8, -56.3], [18.6, -57.5], [19.1, -58.5], [19.4, -59.4], [19.8, -60.1], [20.2, -60.6], [20.5, -60.9], [20.8, -61.2], [21.1, -61.4], [21.5, -61.7], [21.7, -62.1], [21.9, -62.6], [22.2, -63.2], [22.5, -63.9], [22.9, -64.7], [23.3, -65.7], [23.6, -66.7], [23.9, -67.9], [24.2, -69.0], [24.4, -70.1], [24.7, -71.2], [25.2, -72.2], [25.7, -73.1], [26.4, -73.9], [27.0, -74.7], [27.7, -75.5], [28.6, -76.1], [29.8, -76.7], [31.0, -77.2], [32.3, -77.8], [33.7, -78.0], [33.9, -78.0], [35.2, -78.7], [36.7, -79.0], [38.0, -79.4], [39.2, -79.9], [40.4, -80.4], [41.2, -80.5], [42.0, -80.4], [42.8, -80.1], [43.4, -79.9], [44.0, -79.0], [44.5, -77.6], [44.9, -75.9], [45.4, -74.0], [45.7, -72.3], [46.0, -71.1], [46.7, -70.0]], ""type"": ""LineString""}",3
1996248N15319,1996,HORTENSE,120,"{""coordinates"": [[14.9, -41.0], [14.9, -42.7], [14.8, -44.1], [14.7, -45.4], [14.6, -46.6], [14.7, -47.5], [14.9, -48.4], [14.8, -49.5], [14.5, -51.1], [14.3, -52.6], [14.4, -53.6], [14.6, -54.3], [14.7, -55.1], [14.9, -55.7], [15.2, -57.0], [15.4, -58.3], [15.6, -59.6], [15.8, -60.4], [16.1, -61.2], [16.1, -62.0], [16.1, -62.8], [16.1, -63.6], [16.1, -64.1], [16.1, -64.5], [16.3, -65.0], [16.6, -65.6], [17.1, -66.1], [18.0, -66.9], [18.3, -67.8], [18.9, -68.4], [19.5, -68.9], [20.1, -69.5], [20.9, -70.1], [21.6, -70.6], [22.3, -71.1], [23.0, -71.4], [23.9, -71.8], [24.7, -71.8], [25.9, -71.5], [27.2, -71.4], [29.0, -70.9], [31.0, -70.3], [33.3, -69.5], [35.9, -68.4], [38.5, -67.1], [42.0, -65.2], [44.3, -63.3], [44.8, -62.5], [45.5, -61.5], [46.3, -59.1], [46.0, -55.0], [46.0, -54.0], [45.0, -50.0]], ""type"": ""LineString""}",4
1996269N09337,1996,ISIDORE,100,"{""coordinates"": [[8.6, -23.3], [9.2, -25.2], [9.9, -26.9], [10.3, -28.5], [10.7, -30.0], [11.0, -31.7], [11.2, -32.8], [11.7, -34.2], [12.4, -35.8], [12.8, -37.1], [13.1, -38.6], [13.7, -39.8], [14.1, -41.1], [14.9, -42.2], [15.8, -42.9], [16.7, -43.1], [17.8, -43.2], [19.0, -43.2], [20.0, -42.9], [20.8, -42.2], [21.8, -41.3], [22.6, -40.9], [23.8, -40.4], [25.3, -40.1], [26.7, -40.0], [28.2, -40.1], [29.9, -40.3], [31.6, -40.4], [33.6, -40.4], [35.8, -40.3], [38.1, -40.2], [40.3, -39.6], [43.0, -36.0]], ""type"": ""LineString""}",3
1996289N13280,1996,LILI,100,"{""coordinates"": [[12.8, -80.4], [13.4, -80.9], [14.1, -81.4], [14.8, -81.9], [15.4, -82.5], [16.1, -83.1], [16.8, -83.5], [17.5, -83.8], [18.2, -83.8], [18.3, -84.5], [18.2, -84.2], [18.8, -83.7], [19.6, -83.5], [20.5, -83.1], [21.3, -82.8], [21.8, -82.2], [22.3, -82.0], [22.4, -81.5], [22.5, -80.0], [23.0, -78.2], [23.5, -76.2], [24.4, -74.0], [25.5, -71.5], [26.9, -69.0], [28.3, -67.0], [29.6, -65.0], [30.7, -62.9], [31.9, -60.8], [33.0, -59.1], [33.7, -57.9], [34.0, -57.0], [34.0, -55.9], [33.8, -55.2], [33.7, -54.6], [33.5, -54.0], [33.4, -53.9], [33.2, -53.8], [33.1, -53.7], [33.3, -53.2], [33.7, -52.8], [34.0, -52.5], [34.0, -51.9], [34.1, -51.2], [34.3, -49.9], [35.0, -47.8], [35.8, -45.4], [37.2, -43.3], [38.1, -41.0], [39.2, -38.8], [40.5, -35.8], [42.3, -33.2], [44.3, -30.5], [46.3, -27.2], [48.2, -23.1], [50.3, -19.0], [52.5, -15.5], [53.8, -12.0], [54.0, -7.5], [54.5, -3.5], [54.0, 1.0]], ""type"": ""LineString""}",3
1997246N11316,1997,ERIKA,110,"{""coordinates"": [[10.9, -44.1], [11.5, -45.5], [12.3, -47.1], [13.1, -48.5], [13.9, -49.9], [14.6, -51.7], [15.2, -53.7], [15.6, -55.3], [16.0, -56.4], [16.4, -57.4], [17.0, -58.3], [17.5, -59.2], [18.1, -60.0], [18.6, -60.9], [19.0, -61.7], [19.4, -62.4], [19.7, -62.8], [20.2, -63.1], [20.6, -63.2], [21.2, -63.2], [21.8, -63.2], [22.5, -62.9], [23.2, -62.5], [24.1, -62.0], [25.2, -61.4], [26.5, -60.8], [27.9, -60.2], [29.3, -59.6], [30.8, -58.9], [32.2, -58.3], [33.6, -57.5], [34.8, -56.4], [35.7, -55.1], [36.4, -53.6], [37.1, -51.9], [37.6, -49.9], [38.0, -48.0], [38.5, -46.2], [38.9, -44.9], [39.0, -44.0], [38.9, -43.2], [38.5, -42.3], [38.1, -41.3], [37.8, -40.2], [37.6, -39.1], [37.6, -37.9], [37.8, -36.5], [38.2, -35.0], [38.9, -33.4], [39.7, -31.7], [40.9, -29.9], [42.2, -28.2], [43.5, -26.5], [45.0, -24.5], [46.0, -22.5], [46.8, -21.0], [47.0, -20.0], [46.5, -19.0], [46.0, -20.0], [47.2, -19.8], [48.0, -19.0], [48.5, -18.0], [48.8, -17.5], [48.9, -17.0], [48.9, -16.2], [49.0, -15.3], [49.0, -14.0]], ""type"": ""LineString""}",3
1998232N15312,1998,BONNIE,100,"{""coordinates"": [[14.7, -48.1], [15.4, -50.1], [16.2, -52.2], [16.9, -54.7], [17.3, -57.3], [18.2, -59.6], [18.7, -61.3], [19.1, -62.9], [19.5, -64.5], [20.3, -65.9], [21.1, -67.3], [21.8, -68.7], [22.3, -69.8], [23.0, -70.5], [23.4, -71.0], [23.8, -71.3], [24.1, -71.5], [24.4, -71.7], [24.8, -71.8], [25.2, -72.1], [25.6, -72.4], [26.1, -72.8], [26.9, -73.2], [27.8, -73.8], [28.8, -74.7], [29.8, -75.6], [30.8, -76.4], [31.7, -77.3], [32.7, -77.8], [33.4, -77.8], [34.0, -77.7], [34.4, -77.7], [34.5, -77.5], [34.9, -77.1], [35.4, -76.6], [35.8, -75.9], [36.2, -75.1], [36.7, -74.3], [37.3, -73.2], [38.3, -71.4], [39.2, -69.6], [40.2, -67.8], [41.6, -64.8], [42.9, -61.5], [44.3, -57.0], [44.5, -53.5], [44.0, -50.0], [44.0, -45.0], [43.0, -41.0]], ""type"": ""LineString""}",3
1998259N10335,1998,GEORGES,135,"{""coordinates"": [[9.7, -25.1], [9.8, -26.5], [10.0, -28.1], [10.3, -29.7], [10.6, -31.3], [11.0, -32.9], [11.3, -34.6], [11.7, -36.3], [12.0, -38.1], [12.3, -40.0], [12.5, -42.0], [12.8, -43.9], [13.1, -45.7], [13.5, -47.4], [13.9, -49.0], [14.4, -50.6], [14.9, -52.0], [15.4, -53.5], [15.7, -54.9], [16.0, -56.3], [16.2, -57.7], [16.4, -59.2], [16.7, -60.6], [17.0, -61.7], [17.1, -62.1], [17.2, -62.6], [17.4, -63.6], [17.8, -65.0], [18.1, -65.8], [18.2, -66.3], [18.0, -67.4], [18.2, -68.5], [18.2, -68.7], [18.6, -69.7], [18.8, -70.8], [19.0, -72.1], [19.3, -73.3], [19.8, -74.3], [20.1, -74.5], [20.5, -74.9], [20.8, -76.0], [21.3, -77.2], [21.9, -78.0], [22.7, -79.0], [23.4, -80.2], [23.9, -81.3], [24.5, -81.8], [24.6, -82.4], [24.8, -83.3], [25.2, -84.2], [25.7, -85.1], [26.2, -85.9], [27.0, -86.5], [27.6, -87.2], [28.2, -87.8], [28.8, -88.3], [29.3, -88.5], [29.8, -88.7], [30.4, -88.9], [30.4, -88.9], [30.6, -88.9], [30.6, -89.0], [30.6, -88.4], [31.0, -88.1], [30.9, -87.5], [30.8, -86.9], [30.7, -86.3], [30.7, -85.4], [30.6, -84.2], [30.5, -83.0], [30.5, -81.8]], ""type"": ""LineString""}",4
1998295N12284,1998,MITCH,155,"{""coordinates"": [[11.6, -76.1], [11.9, -77.1], [12.0, -77.9], [11.6, -77.9], [11.8, -77.6], [12.2, -77.6], [12.5, -77.8], [12.9, -78.0], [13.4, -77.9], [13.9, -77.8], [14.5, -77.9], [15.0, -78.1], [15.5, -78.4], [16.0, -78.9], [16.2, -79.6], [16.4, -80.3], [16.4, -81.0], [16.4, -81.8], [16.6, -82.6], [16.9, -83.1], [17.2, -83.8], [17.3, -84.4], [17.1, -85.0], [16.9, -85.4], [16.6, -85.6], [16.3, -85.6], [16.3, -85.6], [16.3, -85.7], [16.2, -85.8], [16.1, -85.8], [15.9, -85.7], [15.8, -85.6], [15.6, -85.7], [15.4, -85.9], [15.2, -86.1], [14.9, -86.5], [14.7, -87.0], [14.5, -87.7], [14.5, -88.5], [14.6, -89.2], [14.6, -90.0], [14.7, -90.8], [14.9, -91.5], [15.5, -92.2], [16.3, -92.7], [17.1, -93.1], [17.9, -93.4], [18.7, -93.7], [19.2, -93.4], [19.3, -92.7], [19.4, -92.1], [19.6, -91.4], [20.0, -90.6], [20.1, -90.5], [20.8, -89.6], [21.8, -88.2], [23.3, -86.5], [24.8, -84.8], [25.6, -83.1], [26.2, -81.9], [26.6, -81.3], [27.5, -78.3], [30.0, -75.0], [32.5, -72.0], [35.0, -68.0], [37.0, -63.0], [39.0, -58.0], [41.0, -53.0], [42.5, -47.5], [44.5, -42.0], [46.5, -36.5], [48.5, -31.0], [50.0, -25.0], [53.5, -20.5], [55.5, -14.5], [58.0, -10.5], [61.0, -10.0], [63.5, -5.0]], ""type"": ""LineString""}",5
1999231N14341,1999,CINDY,120,"{""coordinates"": [[13.5, -18.9], [13.8, -20.3], [13.9, -21.5], [13.8, -22.5], [13.7, -23.4], [13.6, -24.3], [13.5, -25.4], [13.6, -26.6], [13.6, -27.7], [13.8, -28.8], [13.9, -29.7], [14.1, -30.8], [14.2, -31.7], [14.4, -32.3], [14.5, -32.7], [14.6, -33.1], [14.9, -33.9], [15.3, -34.9], [15.7, -35.9], [16.1, -36.9], [16.6, -38.0], [16.9, -39.2], [17.2, -40.6], [17.5, -42.2], [17.8, -43.6], [18.4, -44.8], [19.3, -45.9], [20.4, -47.1], [21.7, -48.2], [22.9, -49.5], [24.2, -50.8], [25.4, -52.0], [26.4, -53.1], [27.2, -54.3], [27.8, -55.4], [28.3, -56.2], [28.7, -56.9], [29.3, -57.5], [30.1, -58.0], [30.8, -58.5], [31.5, -58.4], [32.3, -58.4], [33.1, -58.2], [33.8, -57.4], [34.3, -56.3], [34.7, -55.5], [35.3, -54.9], [36.1, -54.2], [37.0, -52.6], [38.2, -50.6], [40.4, -48.2]], ""type"": ""LineString""}",4
1999231N20266,1999,BRET,125,"{""coordinates"": [[19.5, -94.4], [19.5, -94.5], [19.6, -94.6], [19.7, -94.6], [19.8, -94.7], [19.8, -94.7], [20.0, -94.6], [20.4, -94.5], [21.2, -94.4], [21.9, -94.5], [22.5, -94.7], [23.1, -94.9], [23.8, -95.0], [24.7, -95.1], [25.5, -95.5], [26.2, -96.1], [26.6, -96.8], [26.9, -97.4], [27.0, -97.9], [27.3, -98.3], [27.6, -98.8], [28.0, -99.5], [28.0, -100.4], [27.8, -101.3], [27.7, -102.1], [27.6, -103.0]], ""type"": ""LineString""}",4
1999251N15314,1999,FLOYD,135,"{""coordinates"": [[14.6, -45.6], [15.0, -46.9], [15.3, -48.2], [15.8, -49.6], [16.3, -51.1], [16.7, -52.6], [17.1, -53.9], [17.3, -55.1], [17.9, -56.3], [18.3, -57.2], [18.6, -58.2], [19.3, -58.8], [20.2, -59.6], [20.8, -60.4], [21.4, -61.1], [21.9, -62.0], [22.5, -63.0], [22.7, -64.1], [22.8, -65.2], [23.0, -66.2], [23.2, -67.4], [23.4, -68.7], [23.6, -70.0], [23.9, -71.4], [24.1, -72.9], [24.5, -74.0], [24.9, -75.3], [25.4, -76.3], [26.1, -77.0], [26.3, -77.1], [27.1, -77.7], [28.2, -78.5], [29.3, -78.9], [30.6, -79.1], [32.1, -78.7], [33.7, -78.0], [33.8, -78.0], [35.7, -76.8], [38.0, -75.3], [40.6, -73.5], [42.1, -72.1], [43.3, -70.6], [44.2, -68.9], [44.8, -67.3], [45.4, -65.5], [46.6, -63.0], [47.7, -59.3], [48.0, -56.3], [48.5, -52.5], [49.5, -48.0]], ""type"": ""LineString""}",4
1999255N13336,1999,GERT,130,"{""coordinates"": [[12.6, -24.2], [12.9, -26.1], [13.3, -28.0], [13.8, -29.8], [14.2, -31.9], [14.8, -33.8], [15.1, -35.6], [15.4, -37.3], [15.9, -39.2], [16.1, -40.8], [16.3, -42.2], [16.6, -43.5], [16.8, -44.6], [17.1, -45.8], [17.2, -46.9], [17.4, -47.9], [17.5, -48.9], [17.7, -50.0], [17.8, -50.8], [18.0, -51.7], [18.2, -52.6], [18.6, -53.4], [19.0, -54.2], [19.4, -55.0], [19.9, -55.7], [20.4, -56.3], [20.9, -56.8], [21.6, -57.1], [22.2, -57.4], [22.8, -57.8], [23.4, -58.1], [24.1, -58.7], [24.7, -59.2], [25.5, -60.0], [26.2, -60.7], [26.8, -61.4], [27.6, -62.4], [28.3, -62.7], [29.2, -62.9], [30.1, -62.8], [31.3, -62.6], [32.7, -62.1], [34.3, -61.2], [36.2, -60.4], [38.1, -59.4], [40.3, -57.9], [42.2, -55.6], [44.6, -54.5], [46.6, -51.9]], ""type"": ""LineString""}",4
1999318N17278,1999,LENNY,135,"{""coordinates"": [[16.7, -81.6], [16.5, -81.1], [16.4, -80.5], [16.4, -79.9], [16.3, -79.3], [16.0, -78.6], [15.5, -77.7], [15.1, -76.4], [14.8, -74.8], [15.1, -73.4], [15.1, -72.0], [15.1, -70.5], [15.5, -69.0], [15.9, -67.6], [16.4, -66.5], [16.8, -65.5], [17.4, -64.8], [17.6, -64.2], [17.8, -63.9], [17.9, -63.6], [18.0, -63.3], [18.1, -63.1], [18.0, -62.9], [17.9, -62.8], [17.6, -62.5], [17.3, -61.8], [17.0, -61.1], [16.5, -60.4], [15.9, -59.8], [16.0, -59.0], [16.5, -58.1], [17.2, -57.1], [18.0, -56.7], [18.4, -56.1], [18.5, -55.7], [18.5, -55.3], [18.5, -54.7], [18.5, -53.8], [18.5, -52.8]], ""type"": ""LineString""}",4
2000217N11342,2000,ALBERTO,110,"{""coordinates"": [[10.8, -18.0], [11.5, -20.1], [12.0, -22.3], [12.3, -23.8], [12.7, -25.2], [13.2, -26.7], [13.7, -28.2], [14.1, -29.8], [14.5, -31.4], [14.5, -33.2], [14.6, -34.4], [14.7, -35.4], [15.2, -36.6], [15.7, -38.1], [16.0, -39.6], [16.2, -41.0], [16.5, -42.2], [16.7, -43.6], [17.0, -44.9], [17.7, -45.7], [18.6, -46.5], [19.6, -47.2], [20.6, -48.5], [21.9, -49.9], [23.4, -51.3], [24.8, -52.6], [26.1, -54.0], [27.5, -55.3], [28.8, -56.7], [29.9, -57.7], [31.1, -58.4], [32.2, -58.6], [33.3, -58.5], [34.3, -58.0], [35.1, -56.7], [35.9, -55.3], [36.8, -53.8], [37.4, -52.0], [38.0, -50.3], [38.4, -48.3], [38.8, -46.3], [39.0, -44.2], [39.1, -42.2], [39.1, -40.6], [39.1, -39.3], [38.9, -38.5], [38.3, -38.5], [37.3, -38.5], [36.6, -38.9], [36.1, -39.4], [35.4, -40.2], [34.6, -41.3], [33.9, -42.4], [33.4, -43.5], [33.0, -44.2], [33.0, -44.9], [33.0, -45.8], [33.2, -46.5], [33.6, -47.1], [34.2, -47.6], [34.7, -48.0], [34.9, -48.1], [35.3, -48.2], [35.6, -48.2], [36.0, -48.2], [36.4, -48.1], [36.7, -48.0], [37.1, -47.9], [37.4, -47.7], [37.9, -47.5], [38.3, -47.3], [38.9, -47.2], [40.0, -46.7], [41.2, -45.9], [42.6, -45.4], [44.0, -44.0], [46.1, -42.1], [48.3, -39.5], [50.7, -36.8], [53.2, -35.4], [57.0, -34.0], [59.5, -30.3], [62.0, -25.5], [65.5, -23.0], [68.0, -20.0], [69.0, -12.5], [70.7, -4.9]], ""type"": ""LineString""}",3
2000266N12337,2000,ISAAC,120,"{""coordinates"": [[11.5, -23.0], [11.9, -24.5], [12.3, -25.9], [12.7, -27.2], [13.1, -28.7], [13.5, -30.1], [13.7, -31.2], [13.9, -32.3], [14.3, -33.2], [14.6, -34.2], [14.9, -35.0], [15.1, -35.8], [15.5, -36.8], [15.8, -37.8], [16.3, -38.6], [16.7, -39.5], [17.2, -40.4], [17.6, -41.2], [17.9, -42.0], [18.3, -42.9], [18.6, -43.9], [19.1, -45.0], [19.6, -46.0], [20.4, -47.0], [21.0, -48.1], [21.9, -49.5], [22.8, -50.6], [23.8, -52.0], [25.0, -52.9], [26.6, -54.2], [28.0, -55.1], [29.7, -55.9], [31.2, -56.2], [32.9, -55.9], [34.4, -55.2], [35.7, -54.0], [37.0, -51.8], [38.3, -49.8], [39.7, -47.9], [40.9, -45.7], [42.1, -43.6], [43.5, -39.5], [44.5, -36.5], [45.7, -33.0], [47.0, -29.0], [48.5, -25.0], [49.5, -20.5], [50.5, -16.5], [52.0, -12.0], [55.0, -9.0], [58.0, -6.0], [62.0, -4.0]], ""type"": ""LineString""}",4
2000273N16277,2000,KEITH,120,"{""coordinates"": [[16.1, -82.9], [16.2, -83.3], [16.6, -83.6], [16.9, -84.0], [17.4, -84.8], [17.7, -85.4], [17.9, -86.0], [17.9, -86.4], [17.9, -86.7], [17.9, -86.9], [17.9, -87.2], [17.9, -87.3], [17.9, -87.4], [17.9, -87.7], [17.8, -87.9], [17.6, -87.8], [17.7, -87.8], [17.7, -87.9], [17.9, -88.0], [17.9, -88.0], [17.9, -88.2], [18.0, -88.4], [18.3, -88.8], [18.6, -89.5], [19.0, -90.4], [19.5, -91.4], [19.9, -92.5], [20.3, -93.5], [20.7, -94.8], [21.2, -96.1], [21.8, -97.0], [22.6, -97.9], [23.2, -99.0], [23.5, -100.0], [23.8, -101.0]], ""type"": ""LineString""}",4
2001245N13326,2001,ERIN,105,"{""coordinates"": [[12.5, -34.3], [12.9, -35.9], [13.2, -37.5], [13.5, -39.0], [14.1, -40.6], [14.7, -42.2], [15.3, -43.7], [15.9, -45.3], [16.3, -47.1], [16.7, -48.7], [17.0, -50.3], [17.0, -52.0], [17.2, -53.4], [17.4, -54.8], [17.8, -55.9], [18.1, -57.0], [19.0, -57.9], [20.1, -58.1], [21.2, -58.2], [22.2, -58.3], [23.2, -58.4], [23.9, -58.1], [24.4, -57.6], [24.9, -57.8], [25.3, -58.0], [26.0, -58.3], [26.5, -58.8], [27.2, -59.2], [28.4, -59.8], [29.7, -60.4], [30.6, -61.3], [31.5, -62.2], [32.4, -62.8], [33.3, -63.3], [34.2, -64.1], [34.9, -64.7], [35.7, -65.4], [36.4, -65.7], [36.9, -65.9], [37.4, -65.6], [37.8, -65.1], [38.0, -64.3], [38.0, -63.3], [37.9, -62.6], [37.9, -62.0], [38.1, -61.4], [38.3, -61.0], [38.8, -60.6], [39.6, -60.2], [40.6, -59.3], [42.0, -58.1], [43.3, -56.7], [44.7, -55.2], [46.7, -52.7], [49.0, -51.0], [52.0, -49.0], [55.0, -47.5], [58.0, -46.0], [60.0, -44.5], [61.5, -42.0], [63.0, -38.9], [65.0, -35.0]], ""type"": ""LineString""}",3
2001251N14332,2001,FELIX,100,"{""coordinates"": [[13.9, -28.4], [14.4, -29.5], [14.8, -31.0], [15.0, -33.0], [15.0, -35.1], [15.0, -37.0], [15.0, -38.7], [15.0, -40.2], [15.0, -41.7], [15.2, -43.1], [16.0, -43.7], [16.5, -44.8], [16.9, -45.8], [17.3, -46.8], [17.8, -47.4], [18.6, -47.7], [19.4, -48.0], [20.2, -48.4], [21.0, -48.8], [22.0, -48.9], [22.9, -49.0], [23.9, -48.9], [24.8, -48.6], [25.9, -48.4], [27.1, -48.0], [28.2, -47.2], [29.3, -46.6], [30.1, -45.5], [30.9, -44.3], [31.2, -42.8], [31.5, -41.4], [31.7, -39.5], [32.1, -37.6], [32.1, -36.0], [32.6, -34.8], [33.4, -33.3], [34.3, -32.4], [35.1, -32.0], [35.4, -31.7], [35.3, -31.5], [35.2, -31.8], [35.0, -32.0], [34.8, -32.0], [34.7, -31.9], [34.7, -31.7], [34.6, -31.6]], ""type"": ""LineString""}",3
2001278N12302,2001,IRIS,125,"{""coordinates"": [[12.3, -58.2], [12.8, -59.9], [13.4, -61.4], [14.0, -63.0], [14.8, -64.5], [15.5, -66.0], [15.7, -67.7], [16.0, -69.0], [16.5, -70.5], [16.9, -72.2], [16.9, -74.0], [16.9, -75.3], [17.3, -77.0], [17.4, -78.9], [17.3, -80.6], [17.2, -82.3], [17.1, -84.0], [16.8, -86.0], [16.5, -88.0], [16.3, -88.4], [16.2, -89.9], [16.2, -91.9]], ""type"": ""LineString""}",4
2001303N13276,2001,MICHELLE,120,"{""coordinates"": [[13.3, -83.6], [13.7, -83.6], [13.7, -84.1], [13.3, -83.9], [13.0, -83.5], [13.7, -83.6], [14.3, -83.4], [14.8, -83.2], [15.3, -83.1], [15.8, -83.1], [16.5, -83.4], [16.8, -83.6], [17.0, -83.8], [17.3, -83.9], [17.5, -83.9], [17.8, -84.0], [18.0, -84.0], [18.5, -84.0], [18.8, -84.3], [18.9, -84.3], [19.3, -84.1], [19.4, -83.9], [19.7, -83.7], [20.1, -83.3], [20.8, -82.5], [21.5, -81.8], [22.1, -81.2], [22.3, -80.9], [23.1, -79.7], [24.3, -78.0], [25.4, -76.4], [26.3, -74.5], [26.9, -72.6], [27.3, -69.7], [28.7, -66.5]], ""type"": ""LineString""}",4
